comuna,tipo,fecha,descripcion
Recoleta,Congestión,2025-06-29T22:26:42.889Z,"Loreto"
Santiago,Congestión,2025-04-21T20:38:07.000Z,"Miraflores"
Santiago,Peligro,2025-04-21T11:52:30.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Policía,2025-04-21T20:35:10.000Z,"Purísima"
Santiago,Peligro,2025-04-19T20:11:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:39:49.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-06-29T22:26:42.889Z,"Tarapacá"
Estación Central,Otro,2025-06-29T22:26:42.889Z,"Av. 5 de Abril"
Recoleta,Otro,2025-06-29T22:26:42.889Z,"Purísima"
Providencia,Otro,2025-06-29T22:26:42.889Z,"General Bustamante"
Quinta Normal,Otro,2025-06-29T22:26:42.889Z,"Nueva Imperial"
Independencia,Otro,2025-06-29T22:26:42.889Z,"Av. Independencia"
Lo Prado,Otro,2025-06-29T22:26:42.889Z,"9 de Julio"
Santiago,Policía,2025-04-21T20:41:16.000Z,"Av. Santa María"
Santiago,Peligro,2025-04-21T00:21:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:40:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:42:52.000Z,"Agustinas"
Providencia,Congestión,2025-06-29T22:26:42.889Z,"Av. Providencia"
Santiago,Accidente,2025-04-21T20:42:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T10:32:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T15:07:49.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Otro,2025-04-21T20:42:53.000Z,"Nicasio Retamales"
Santiago,Peligro,2025-04-21T13:02:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:04:40.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T20:40:46.000Z,"San Francisco"
Santiago,Peligro,2025-04-21T13:20:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:39:18.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T20:40:20.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Policía,2025-06-29T22:26:42.890Z,"Dardignac"
Providencia,Corte de ruta,2025-06-29T22:26:42.890Z,"Mallinkrodt"
Recoleta,Congestión,2025-06-29T22:26:42.890Z,"Loreto"
Santiago,Policía,2025-04-21T20:41:13.000Z,"Agustinas"
Santiago,Congestión,2025-06-29T22:26:42.890Z,"José Miguel de la Barra"
Santiago,Peligro,2025-04-21T11:57:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T20:35:47.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:40:08.000Z,"Av. Libertador Bernardo O'Higgins"
Lo Prado,Congestión,2025-06-29T22:26:42.890Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Corte de ruta,2025-06-29T22:26:42.890Z,"Erasmo Escala"
Santiago,Policía,2025-04-21T20:43:28.000Z,"Av. Manuel Antonio Matta"
Santiago,Accidente,2025-04-21T20:39:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-06-29T22:26:42.890Z,"Av. Portales"
Recoleta,Otro,2025-06-29T22:26:42.890Z,"Artesanos"
Estación Central,Otro,2025-06-29T22:26:42.890Z,"Av. 5 de Abril"
Providencia,Otro,2025-06-29T22:26:42.890Z,"General Bustamante"
Quinta Normal,Otro,2025-06-29T22:26:42.890Z,"Coronel Robles"
Lo Prado,Otro,2025-06-29T22:26:42.890Z,"9 de Julio"
Providencia,Peligro,2025-04-21T20:44:26.000Z,"Av. Providencia"
Estación Central,Peligro,2025-06-29T22:26:42.890Z,"Av. Las Parcelas"
Santiago,Peligro,2025-04-21T00:21:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T20:44:28.000Z,"Nataniel Cox"
Santiago,Peligro,2025-06-29T22:26:42.890Z,"Lira"
Santiago,Policía,2025-04-21T20:44:38.000Z,"Agustinas"
Providencia,Congestión,2025-06-29T22:26:42.890Z,"Av. Providencia"
Santiago,Peligro,2025-04-21T10:57:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T10:34:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T15:34:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T22:22:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:03:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:18:46.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Peligro,2025-06-29T22:26:42.890Z,"Av. Perú"
Santiago,Peligro,2025-04-20T23:00:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:44:36.000Z,"Monjitas"
Santiago,Congestión,2025-04-21T20:46:37.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-21T12:18:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:24:12.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-21T20:45:43.000Z,"Tacna"
Santiago,Peligro,2025-04-19T03:36:58.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Congestión,2025-06-29T22:26:42.890Z,"General Amengual"
Santiago,Policía,2025-04-21T20:48:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:47:18.000Z,"San Francisco"
Santiago,Policía,2025-04-21T20:47:25.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-21T11:59:18.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Congestión,2025-04-21T20:47:13.000Z,"Rivera"
Santiago,Peligro,2025-04-21T12:49:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T19:52:00.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Peligro,2025-04-21T20:48:27.000Z,"Av. Vicuña Mackenna"
Santiago,Peligro,2025-04-21T20:47:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-04-21T20:44:23.000Z,"Av. Matucana"
Estación Central,Peligro,2025-04-21T20:52:09.000Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-21T00:24:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-06-29T22:26:42.891Z,"Matucana"
Santiago,Otro,2025-04-21T20:49:16.000Z,"Morandé"
Santiago,Peligro,2025-06-29T22:26:42.891Z,"Esperanza"
Santiago,Peligro,2025-04-19T04:50:57.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Congestión,2025-06-29T22:26:42.891Z,"Seminario"
Santiago,Peligro,2025-04-21T10:58:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:51:34.000Z,"Exposición"
Santiago,Peligro,2025-04-21T10:40:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T01:17:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T15:35:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:51:14.000Z,"Nataniel Cox"
Santiago,Peligro,2025-04-21T13:03:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:26:17.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Peligro,2025-04-21T20:52:47.000Z,"Av. Perú"
Santiago,Peligro,2025-04-20T23:02:46.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Otro,2025-06-29T22:26:42.891Z,"Antonia López de Bello"
Santiago,Peligro,2025-04-21T12:20:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:25:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:53:05.000Z,"Agustinas"
Estación Central,Peligro,2025-06-29T22:26:42.891Z,"Arica"
Santiago,Otro,2025-04-21T20:50:54.000Z,"Tarapacá"
Santiago,Otro,2025-04-21T20:52:32.000Z,"Av. Manuel Antonio Matta"
Providencia,Corte de ruta,2025-06-29T22:26:42.891Z,"Mallinkrodt"
Estación Central,Congestión,2025-06-29T22:26:42.891Z,"General Amengual"
Santiago,Congestión,2025-04-21T20:51:22.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-21T12:18:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Corte de ruta,2025-06-29T22:26:42.891Z,"Grajales"
Santiago,Policía,2025-06-29T22:26:42.891Z,"Chacabuco"
Santiago,Peligro,2025-04-21T12:52:38.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T19:52:19.000Z,"Av. Libertador Bernardo O'Higgins"
Lo Prado,Congestión,2025-06-29T22:26:42.891Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T20:49:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-06-29T22:26:42.891Z,"Gorbea"
Providencia,Otro,2025-06-29T22:26:42.891Z,"Ramón Carnicer"
Estación Central,Otro,2025-06-29T22:26:42.891Z,"Aeropuerto"
Quinta Normal,Otro,2025-06-29T22:26:42.891Z,"Molina Lavín"
Independencia,Otro,2025-06-29T22:26:42.891Z,"Av. Independencia"
Lo Prado,Otro,2025-06-29T22:26:42.891Z,"9 de Julio"
Santiago,Peligro,2025-04-21T00:28:33.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-21T20:55:46.000Z,"San Francisco de Borja"
Santiago,Peligro,2025-04-21T11:04:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T10:46:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T01:34:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T15:39:36.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T22:26:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:09:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:29:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:04:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:21:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:28:51.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:57:54.000Z,"Lira"
Santiago,Otro,2025-04-21T20:58:05.000Z,"Dr. Ramón Corbalán Melgarejo"
Santiago,Peligro,2025-04-19T03:37:21.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-21T20:55:47.000Z,"Av. Las Parcelas"
Santiago,Peligro,2025-04-21T13:43:20.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:53:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Accidente,2025-04-21T20:56:24.000Z,"Lira"
Santiago,Peligro,2025-04-19T19:53:23.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-21T20:58:44.000Z,"Arica"
Santiago,Otro,2025-04-21T20:57:54.000Z,"Purísima Puente Oriente"
Ñuñoa,Otro,2025-06-29T22:26:42.891Z,"General Bustamante"
Santiago,Peligro,2025-04-21T00:30:39.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:02:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-04-21T21:03:15.000Z,"Moneda"
Santiago,Peligro,2025-04-21T21:03:03.000Z,"Lira"
Santiago,Peligro,2025-04-21T11:06:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T10:59:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T21:00:33.000Z,"Moneda"
Santiago,Peligro,2025-04-20T16:03:58.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T14:06:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T22:34:51.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T20:59:11.000Z,"Agustinas"
Santiago,Peligro,2025-04-21T13:14:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:35:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:19:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:02:58.000Z,"Av. Almirante Blanco Encalada"
Recoleta,Otro,2025-04-21T20:59:02.000Z,"Purísima"
Santiago,Policía,2025-04-21T20:59:57.000Z,"Moneda"
Santiago,Peligro,2025-04-21T12:25:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:32:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T21:01:30.000Z,"Dr. Ramón Corbalán Melgarejo"
Santiago,Peligro,2025-04-19T03:41:02.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Otro,2025-04-21T21:01:42.000Z,"San Francisco de Borja"
Santiago,Peligro,2025-04-21T21:02:07.000Z,"Diagonal Paraguay"
Estación Central,Peligro,2025-04-21T21:01:31.000Z,"Av. Ecuador"
Santiago,Peligro,2025-04-21T13:54:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T20:46:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T21:03:55.000Z,"Compañía de Jesús"
Santiago,Peligro,2025-04-21T12:57:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T19:58:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T20:59:20.000Z,"Marín"
Santiago,Otro,2025-04-21T21:01:45.000Z,"Exposición"
Santiago,Policía,2025-04-21T21:03:07.000Z,"Moneda"
Santiago,Otro,2025-06-29T22:26:42.892Z,"Lira"
Quinta Normal,Otro,2025-06-29T22:26:42.892Z,"Coronel Robles"
Providencia,Otro,2025-06-29T22:26:42.892Z,"Sin descripción"
Estación Central,Otro,2025-06-29T22:26:42.892Z,"Arica"
Recoleta,Otro,2025-06-29T22:26:42.892Z,"Santa Filomena"
Ñuñoa,Otro,2025-06-29T22:26:42.892Z,"General Bustamante"
Santiago,Peligro,2025-04-21T00:35:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Accidente,2025-06-29T22:26:42.892Z,"Sargento Aldea"
Santiago,Congestión,2025-06-29T22:26:42.892Z,"General Bulnes"
Santiago,Peligro,2025-04-21T21:07:24.000Z,"Santa Isabel"
Santiago,Peligro,2025-06-29T22:26:42.892Z,"Av. Brasil"
Santiago,Peligro,2025-04-19T05:23:47.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Congestión,2025-06-29T22:26:42.892Z,"Av. Padre Alberto Hurtado"
Providencia,Congestión,2025-06-29T22:26:42.892Z,"Seminario"
Santiago,Peligro,2025-04-21T11:10:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:03:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T02:00:20.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T14:41:49.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T22:43:55.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:16:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:37:45.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-21T21:08:34.000Z,"Francisco Javier"
Santiago,Policía,2025-04-21T21:06:12.000Z,"Purísima"
Santiago,Peligro,2025-04-21T21:08:21.000Z,"Lira"
Santiago,Congestión,2025-04-21T21:08:32.000Z,"Av. Manuel Antonio Matta"
Santiago,Policía,2025-04-21T21:05:51.000Z,"Zenteno"
Santiago,Peligro,2025-04-21T12:26:28.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:33:15.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-06-29T22:26:42.892Z,"Arica"
Santiago,Corte de ruta,2025-06-29T22:26:42.892Z,"Grajales"
Santiago,Policía,2025-06-29T22:26:42.892Z,"Chiloé"
Santiago,Peligro,2025-04-19T03:42:01.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Corte de ruta,2025-06-29T22:26:42.892Z,"Mallinkrodt"
Santiago,Peligro,2025-04-21T21:06:51.000Z,"Lira"
Estación Central,Peligro,2025-04-21T21:08:08.000Z,"Av. Padre Alberto Hurtado"
Santiago,Peligro,2025-04-21T14:06:18.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T20:55:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:59:23.000Z,"Av. Libertador Bernardo O'Higgins"
Lo Prado,Otro,2025-06-29T22:26:42.892Z,"Corredor de buses"
Independencia,Otro,2025-06-29T22:26:42.892Z,"Adolfo Ibáñez"
Santiago,Peligro,2025-04-21T00:47:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Accidente,2025-04-21T21:10:10.000Z,"Sargento Aldea"
Santiago,Congestión,2025-04-21T21:11:21.000Z,"Santa Lucía"
Santiago,Peligro,2025-04-16T20:53:39.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:13:12.000Z,"Esperanza"
Santiago,Peligro,2025-04-21T21:12:43.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-21T11:12:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:08:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:10:26.000Z,"Victoria"
Santiago,Peligro,2025-04-20T16:13:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T14:48:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T22:58:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:23:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:49:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:34:39.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:11:58.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T12:27:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:35:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T03:47:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:12:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T20:58:39.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:01:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T20:04:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-04-21T21:12:53.000Z,"Matucana"
Estación Central,Otro,2025-06-29T22:26:42.893Z,"San Alberto Hurtado"
Santiago,Otro,2025-06-29T22:26:42.893Z,"Autopista Central"
Providencia,Otro,2025-06-29T22:26:42.893Z,"Ramón Carnicer"
Quinta Normal,Otro,2025-06-29T22:26:42.893Z,"Coronel Robles"
Recoleta,Otro,2025-06-29T22:26:42.893Z,"Av. Santa María"
Santiago,Congestión,2025-06-29T22:26:42.893Z,"Salida 2a-N > Al Oriente / Costanera"
Santiago,Peligro,2025-04-21T01:04:21.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Peligro,2025-04-21T21:15:44.000Z,"Santa Isabel"
Santiago,Peligro,2025-04-16T20:56:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T21:14:17.000Z,"Nataniel Cox"
Estación Central,Congestión,2025-06-29T22:26:42.893Z,"Av. Padre Alberto Hurtado"
Santiago,Policía,2025-04-21T21:18:21.000Z,"Nataniel Cox"
Santiago,Peligro,2025-04-19T05:26:17.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Congestión,2025-04-21T21:16:31.000Z,"Av. Padre Alberto Hurtado"
Santiago,Policía,2025-06-29T22:26:42.893Z,"Sin descripción"
Santiago,Peligro,2025-04-21T11:15:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T21:14:06.000Z,"José Victorino Lastarria"
Santiago,Peligro,2025-04-21T11:19:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T02:20:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T16:36:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T14:49:38.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:05:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:25:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T21:15:38.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-21T02:53:58.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:47:57.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Congestión,2025-06-29T22:26:42.893Z,"Seminario"
Santiago,Peligro,2025-04-21T12:29:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:41:36.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-06-29T22:26:42.893Z,"Av. 5 de Abril"
Santiago,Corte de ruta,2025-06-29T22:26:42.893Z,"Grajales"
Santiago,Peligro,2025-04-19T03:54:46.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Corte de ruta,2025-06-29T22:26:42.893Z,"Mallinkrodt"
Santiago,Peligro,2025-04-21T21:17:57.000Z,"Av. Brasil"
Santiago,Policía,2025-04-21T21:13:56.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-21T14:19:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T21:13:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:03:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T20:11:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T21:15:00.000Z,"Chiloé"
Estación Central,Policía,2025-06-29T22:26:42.893Z,"Av. 5 de Abril"
Independencia,Otro,2025-06-29T22:26:42.893Z,"Av. Santa María"
Santiago,Peligro,2025-04-21T01:07:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T21:02:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T05:27:40.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-21T21:23:21.000Z,"Av. Víctor Jara"
Santiago,Policía,2025-04-21T21:21:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:22:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T11:20:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T02:40:49.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-03-18T12:14:20.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-07T23:02:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T15:13:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:05:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:32:07.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:55:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:52:04.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:23:10.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Congestión,2025-06-29T22:26:42.893Z,"Artesanos"
Santiago,Peligro,2025-04-21T12:30:55.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T13:44:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T21:20:43.000Z,"José Victorino Lastarria"
Estación Central,Peligro,2025-04-21T21:21:01.000Z,"hazard_weather"
Santiago,Policía,2025-04-21T21:23:26.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-19T03:57:35.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Congestión,2025-06-29T22:26:42.893Z,"Av. Santa María"
Recoleta,Policía,2025-04-21T21:22:58.000Z,"Pío Nono"
Santiago,Peligro,2025-04-21T14:21:45.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-21T21:21:36.000Z,"Av. Las Rejas Sur"
Santiago,Congestión,2025-04-21T21:23:36.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-21T13:05:47.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T21:21:02.000Z,"Santa Isabel"
Santiago,Otro,2025-04-21T21:22:47.000Z,"Purísima Puente Oriente"
Santiago,Peligro,2025-06-29T22:26:42.893Z,"Matucana"
Estación Central,Policía,2025-04-21T21:19:44.000Z,"Av. Las Rejas Sur"
Recoleta,Otro,2025-06-29T22:26:42.894Z,"Santa Filomena"
Quinta Normal,Otro,2025-06-29T22:26:42.894Z,"Nueva Imperial"
Santiago,Otro,2025-06-29T22:26:42.894Z,"Morandé"
Lo Prado,Otro,2025-06-29T22:26:42.894Z,"Sergio Valdovinos"
Estación Central,Otro,2025-06-29T22:26:42.894Z,"Av. 5 de Abril"
Providencia,Otro,2025-06-29T22:26:42.894Z,"Av. Vicuña Mackenna"
Santiago,Congestión,2025-06-29T22:26:42.894Z,"Salida 2a-N > Al Oriente / Costanera"
